"Time_Frame_ID","Scenario","system","CEC.ecoregion","Bioclim.Variable","Units","mean zscore","mean(baseline)","mean delta","min delta","max delta","Percent_ecoregion_affected","SqKM_Ecoreg_system","SqKm_ecoregion_affected","Percent_of_Total_Distribution","Percent_system_affected","Total_SqKM_system_BPS","Sys.ID","cec_ID","ScoreDate"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Arizona/New Mexico Plateau","Precipitation of Warmest Quarter","mm",1.09,177,131,116,151,3.82,587.1042,2242.738044,2.58,0.0258116301546162,22745.7234,722899,"10.1.7","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Arizona/New Mexico Plateau","Precipitation of Wettest Quarter","mm",1.11,177,120,90,168,10.7,587.1042,6282.01494,2.58,0.0258116301546162,22745.7234,722899,"10.1.7","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Arizona/New Mexico Plateau","Temperature Annual Range (BIO5-BIO6)","C",-1.03,33.2,-1.38,-1.46,-1.31,13.74,587.1042,8067.1052601,2.58,0.0258116301546162,22745.7234,722899,"10.1.7","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Annual Mean Temperature","C",1.78,8.85,1.4,1.257,1.52,100,17807.2425,1780724.25,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.13,40.1,2.51,1.75,3.52,48.79,17807.2425,868815.361575,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Max Temperature of Warmest Month","C",1,25.6,1.44,1.44,1.45,0.05,17807.2425,858.3090885,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Mean Temperature of Driest Quarter","C",1.22,14.1,8.83,2.07,15.56,22.11,17807.2425,393718.131675,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Mean Temperature of Wettest Quarter","C",0.415,8.18,1.18,-10.26,13.01,6.62,17807.2425,117883.94535,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Min Temperature of Coldest Month","C",1.66,-7.336,2.8,1.98,3.37,100,17807.2425,1780724.25,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Precipitation of Coldest Quarter","mm",1.19,177,132,59.3,282,11.09,17807.2425,197535.7410525,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Precipitation of Wettest Quarter","mm",1.18,183,132,59.3,282,11.7,17807.2425,208344.73725,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Central Basin and Range","Temperature Annual Range (BIO5-BIO6)","C",-1.02,35.3,-1.94,-2.03,-1.88,0.1,17807.2425,1718.39890125,78.29,0.782883102324193,22745.7234,722899,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Colorado Plateaus","Annual Mean Temperature","C",1.72,12.17,1.38,1.364,1.4,100,92.2752,9227.52,0.41,0.00405681535721128,22745.7234,722899,"10.1.6","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Colorado Plateaus","Isothermality (BIO2/BIO7) (* 100)","Percent",1.07,42.1,2.08,1.87,2.32,61.9,92.2752,5711.83488,0.41,0.00405681535721128,22745.7234,722899,"10.1.6","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Colorado Plateaus","Min Temperature of Coldest Month","C",1.9,-4.895,2.44,2.26,2.79,100,92.2752,9227.52,0.41,0.00405681535721128,22745.7234,722899,"10.1.6","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Eastern Cascades Slopes and Foothills","Annual Mean Temperature","C",2.09,6.98,1.3,1.271,1.33,100,85.5522,8555.22,0.38,0.00376124331134705,22745.7234,722899,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Eastern Cascades Slopes and Foothills","Mean Temperature of Driest Quarter","C",1.15,15.9,1.98,1.73,2.31,40.32,85.5522,3449.464704,0.38,0.00376124331134705,22745.7234,722899,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Eastern Cascades Slopes and Foothills","Min Temperature of Coldest Month","C",1.84,-7.023,2.64,2.22,2.88,100,85.5522,8555.22,0.38,0.00376124331134705,22745.7234,722899,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Eastern Cascades Slopes and Foothills","Precipitation of Coldest Quarter","mm",1.12,186,150,103.9,225,48.39,85.5522,4139.6143014,0.38,0.00376124331134705,22745.7234,722899,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Eastern Cascades Slopes and Foothills","Precipitation of Wettest Quarter","mm",1.12,205,150,103.9,225,48.4,85.5522,4140.72648,0.38,0.00376124331134705,22745.7234,722899,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Annual Mean Temperature","C",1.77,13.43,1.31,1.109,1.41,100,2230.5618,223056.18,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.06,37.9,2.21,1.78,2.88,12.45,2230.5618,27770.49441,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Mean Temperature of Driest Quarter","C",1.11,19.7,5.21,3.12,6.97,1.66,2230.5618,3702.732588,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Mean Temperature of Wettest Quarter","C",1.032,15.53,8.37,-8.98,12.74,10.1,2230.5618,22528.67418,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Min Temperature of Coldest Month","C",2.01,-1.433,2.27,1.92,2.79,100,2230.5618,223056.18,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Precipitation of Coldest Quarter","mm",1.2,142,101,56.3,241,18.26,2230.5618,40723.3667826,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Precipitation of Wettest Quarter","mm",1.2,152,102,56.3,241,18.5,2230.5618,41265.3933,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Mojave Basin and Range","Temperature Annual Range (BIO5-BIO6)","C",-1.05,33.4,-1.54,-1.71,-1.32,1.8,2230.5618,4010.77317258,9.81,0.098065107043375,22745.7234,722899,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Annual Mean Temperature","C",1.83,7.51,1.36,1.265,1.43,100,1198.6866,119868.66,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.03,37,2.34,2.13,2.57,3.24,1198.6866,3883.744584,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Mean Temperature of Driest Quarter","C",1.12,16.5,4.28,1.85,11.88,9.3,1198.6866,11147.78538,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Mean Temperature of Wettest Quarter","C",-1.006,7.54,-5.87,-9.26,5.55,7.52,1198.6866,9014.123232,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Min Temperature of Coldest Month","C",1.62,-8.175,2.78,2.13,3.5,100,1198.6866,119868.66,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Precipitation of Coldest Quarter","mm",1.14,171,134,64.2,296,15.53,1198.6866,18620.3976444,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Northern Basin and Range","Precipitation of Wettest Quarter","mm",1.12,184,131,64.2,296,19.6,1198.6866,23494.25736,5.27,0.0526994274448972,22745.7234,722899,"10.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Annual Mean Temperature","C",1.81,9.53,1.27,1.222,1.35,100,197.5185,19751.85,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Isothermality (BIO2/BIO7) (* 100)","Percent",1.12,43.5,2.89,2.44,3.5,36.77,197.5185,7262.755245,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Max Temperature of Warmest Month","C",1.04,23.6,1.33,1.3,1.37,2.58,197.5185,509.7162411,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Mean Temperature of Driest Quarter","C",1.43,17.2,2.72,1.35,4.17,47.1,197.5185,9303.12135,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Min Temperature of Coldest Month","C",1.69,-4.429,2.51,2.1,3.13,100,197.5185,19751.85,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Precipitation of Coldest Quarter","mm",1.34,268,206,86.1,504,100,197.5185,19751.85,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Sierra Nevada","Precipitation of Wettest Quarter","mm",1.34,274,206,86.1,504,100,197.5185,19751.85,0.87,0.00868376426313177,22745.7234,722899,"6.2.12","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Annual Mean Temperature","C",1.47,11.8,1.07,0.862,1.23,100,356.3433,35634.33,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.06,47.1,3.03,2.62,3.43,22.22,356.3433,7917.948126,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Mean Temperature of Driest Quarter","C",1.34,20.4,2.61,1.57,4.08,48.89,356.3433,17421.623937,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Min Temperature of Coldest Month","C",1.92,-1.377,2.16,1.83,2.37,100,356.3433,35634.33,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Precipitation of Coldest Quarter","mm",1.37,276,218,92.4,488,100,356.3433,35634.33,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Precipitation of Wettest Quarter","mm",1.37,295,218,92.4,488,100,356.3433,35634.33,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Southern and Baja California Pine-Oak Mountains","Temperature Annual Range (BIO5-BIO6)","C",-1.13,31.3,-1.76,-1.99,-1.58,34.44,356.3433,12274.03116252,1.57,0.0156663867635003,22745.7234,722899,"11.1.3","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Wasatch and Uinta Mountains","Annual Mean Temperature","C",1.73,11.58,1.39,1.37,1.46,100,80.2791,8027.91,0.35,0.00352941511633787,22745.7234,722899,"6.2.13","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Wasatch and Uinta Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.13,39,2.19,1.88,2.86,90,80.2791,7225.119,0.35,0.00352941511633787,22745.7234,722899,"6.2.13","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Wasatch and Uinta Mountains","Mean Temperature of Driest Quarter","C",1.02,11.1,7.31,7.31,7.31,3.33,80.2791,267.329403,0.35,0.00352941511633787,22745.7234,722899,"6.2.13","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Wasatch and Uinta Mountains","Min Temperature of Coldest Month","C",1.99,-4.657,2.63,2.27,3.32,100,80.2791,8027.91,0.35,0.00352941511633787,22745.7234,722899,"6.2.13","3/28/2021"
1,"rmp_45","Great_Basin_Pinyon_Juniper_Woodland","Wasatch and Uinta Mountains","Temperature Annual Range (BIO5-BIO6)","C",-1.04,37.1,-1.99,-2.1,-1.88,6.67,80.2791,535.19667597,0.35,0.00352941511633787,22745.7234,722899,"6.2.13","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Annual Mean Temperature","C",1.6,8.84,1.11,1.04,1.19,100,131.8923,13189.23,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Max Temperature of Warmest Month","C",1.01,27.2,1.67,1.67,1.67,0.6,131.8923,78.97710924,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Mean Temperature of Driest Quarter","C",1.03,12.9,5.63,2.25,9.13,5.99,131.8923,789.7710924,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Mean Temperature of Wettest Quarter","C",1.0505,11.28,5.79,5.34,6.46,1.8,131.8923,237.40614,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Min Temperature of Coldest Month","C",1.66,-5.912,2.87,2.64,3.09,100,131.8923,13189.23,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Precipitation of Coldest Quarter","mm",1.08,212,157,93.2,292,15.57,131.8923,2053.563111,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Blue Mountains","Precipitation of Wettest Quarter","mm",1.07,221,150.1,93.2,292,19.16,131.8923,2527.056468,0.21,0.00210922667172373,62531.1171,722898,"6.2.9","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Annual Mean Temperature","C",1.78,9.42,1.4,1.26,1.52,100,51044.175,5104417.5,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.11,40.8,2.44,1.75,3.52,34.41,51044.175,1756430.06175,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Max Temperature of Warmest Month","C",1.02,25.8,1.44,1.38,1.48,0.05,51044.175,2511.37341,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Mean Temperature of Driest Quarter","C",1.22,12.6,10.05,-8.73,17.29,20.56,51044.175,1049672.4147,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Mean Temperature of Wettest Quarter","C",0.2752,10.59,1.31,-10.6,13.78,7.62,51044.175,388956.6135,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Min Temperature of Coldest Month","C",1.59,-7.564,2.73,1.96,3.46,99.9,51044.175,5099313.0825,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Precipitation of Coldest Quarter","mm",1.18,165,122,54,282,6.67,51044.175,340464.64725,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Precipitation of Wettest Quarter","mm",1.17,171,122.7,54,282,7.07,51044.175,360882.31725,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Precipitation Seasonality (Coefficient of Variation)","Coefficient Variation",1.11,72.8,40.6,40.6,40.6,0.01,51044.175,418.562235,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Central Basin and Range","Temperature Annual Range (BIO5-BIO6)","C",-1.01,37.2,-2.03,-2.03,-2.03,0.01,51044.175,418.562235,81.63,0.816300385588346,62531.1171,722898,"10.1.5","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Eastern Cascades Slopes and Foothills","Annual Mean Temperature","C",2.06,7.38,1.28,1.22,1.33,100,333.6795,33367.95,0.53,0.00533621523930843,62531.1171,722898,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Eastern Cascades Slopes and Foothills","Mean Temperature of Driest Quarter","C",1.21,16.4,2.13,1.76,2.52,43.37,333.6795,14472.6809535,0.53,0.00533621523930843,62531.1171,722898,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Eastern Cascades Slopes and Foothills","Min Temperature of Coldest Month","C",1.76,-6.809,2.51,2.1,2.88,100,333.6795,33367.95,0.53,0.00533621523930843,62531.1171,722898,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Eastern Cascades Slopes and Foothills","Precipitation of Coldest Quarter","mm",1.11,174,137,92,225,43.37,333.6795,14471.679915,0.53,0.00533621523930843,62531.1171,722898,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Eastern Cascades Slopes and Foothills","Precipitation of Wettest Quarter","mm",1.1,189,132,82.1,225,49.4,333.6795,16483.7673,0.53,0.00533621523930843,62531.1171,722898,"6.2.8","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Middle Rockies","Annual Mean Temperature","C",2,5.91,1.47,1.43,1.51,100,130.6287,13062.87,0.21,0.00208901913252402,62531.1171,722898,"6.2.10","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Middle Rockies","Mean Temperature of Wettest Quarter","C",0.449,10.63,2.5,-8.71,10.94,19.4,130.6287,2534.19678,0.21,0.00208901913252402,62531.1171,722898,"6.2.10","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Middle Rockies","Min Temperature of Coldest Month","C",1.38,-12.79,2.27,1.98,2.82,100,130.6287,13062.87,0.21,0.00208901913252402,62531.1171,722898,"6.2.10","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Annual Mean Temperature","C",1.8,14.27,1.33,1.07,1.42,100,1388.9556,138895.56,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.05,38.1,2.18,1.78,2.9,14.51,1388.9556,20153.745756,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Mean Temperature of Driest Quarter","C",1.06,20.3,5.38,3.15,6.97,1.59,1388.9556,2204.2725372,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Mean Temperature of Wettest Quarter","C",1.2289,9.35,10.02,-8.84,13.31,3.4,1388.9556,4722.44904,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Min Temperature of Coldest Month","C",1.98,-0.884,2.25,1.68,2.79,100,1388.9556,138895.56,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Precipitation of Coldest Quarter","mm",1.16,121,85,51.9,201,13.95,1388.9556,19375.93062,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Precipitation of Wettest Quarter","mm",1.17,131,85.4,51.9,201,13.95,1388.9556,19375.93062,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Mojave Basin and Range","Temperature Annual Range (BIO5-BIO6)","C",-1.05,32.9,-1.62,-1.71,-1.56,1.02,1388.9556,1417.29029424,2.22,0.022212230716729,62531.1171,722898,"10.2.1","3/28/2021"
1,"rmp_45","Great_Basin_Xeric_Mixed_Sagebrush_Shrubland","Northern Basin and Range","Annual Mean Temperature","C",1.88,7.81,1.33,1.16,1.43,100,9304.2432,930424.32,14.88,0.148793810689814,62531.1171,722898,"10.1.3","3/28/2021"
